,id,full_text,word_len,favorite_count,retweet_count,date,created_at,detected_language,language_confidence
257,1.30362772878515e+18,jaykei,6,15,3,2020-09-09,2020-09-09 09:34:05,en,1.0
258,1.3036277202833695e+18,espinology,10,5,1,2020-09-09,2020-09-09 09:34:03,en,1.0
259,1.3034841315197174e+18,metaltail,9,21,3,2020-09-09,2020-09-09 00:03:29,en,1.0
260,1.3034841234707948e+18,violetear,9,39,6,2020-09-09,2020-09-09 00:03:27,en,1.0
261,1.3034312802736128e+18,postconceptualism,17,115,29,2020-09-08,2020-09-08 20:33:28,en,1.0
262,1.3033406514934374e+18,manybrands,10,19,2,2020-09-08,2020-09-08 14:33:20,en,1.0
263,1.303265548533461e+18,chonete,7,16,5,2020-09-08,2020-09-08 09:34:54,en,0.29700667
264,1.303265540568486e+18,costaricensis,13,3,0,2020-09-08,2020-09-08 09:34:53,en,1.0
265,1.303265231410471e+18,doomsdayer,10,26,8,2020-09-08,2020-09-08 09:33:39,en,1.0
266,1.3032651883853537e+18,flexcations,11,11,3,2020-09-08,2020-09-08 09:33:29,en,1.0
267,1.3032651801854403e+18,workcations,11,65,14,2020-09-08,2020-09-08 09:33:27,en,1.0
268,1.303265147109208e+18,coronaphobia,12,186,45,2020-09-08,2020-09-08 09:33:19,en,1.0
269,1.3032576059099054e+18,pandepic,8,297,48,2020-09-08,2020-09-08 09:03:21,en,1.0
270,1.3032575977981215e+18,humanizingly,12,18,4,2020-09-08,2020-09-08 09:03:19,en,0.5152081
271,1.3032274128267796e+18,superbackers,12,12,3,2020-09-08,2020-09-08 07:03:22,enes,0.5710502
272,1.3028726025208136e+18,medjoul,7,52,2,2020-09-07,2020-09-07 07:33:29,en,1.0
273,1.3027971536565944e+18,carapachi,9,17,4,2020-09-07,2020-09-07 02:33:40,en,1.0
274,1.3023290029176054e+18,slondok,7,15,5,2020-09-05,2020-09-05 19:33:25,en,0.8731571
275,1.302283703025111e+18,nonwindy,8,37,2,2020-09-05,2020-09-05 16:33:24,en,0.78612375
276,1.302283695441748e+18,sunpaper,8,21,5,2020-09-05,2020-09-05 16:33:22,en,1.0
277,1.302276165546238e+18,antivax,7,278,27,2020-09-05,2020-09-05 16:03:27,en,1.0
278,1.301989212007342e+18,unencased,9,25,3,2020-09-04,2020-09-04 21:03:12,en,1.0
279,1.3019288556540846e+18,camptastic,10,58,14,2020-09-04,2020-09-04 17:03:22,en,0.45304704
280,1.3018910804184064e+18,composta,8,35,1,2020-09-04,2020-09-04 14:33:16,en,1.0
281,1.3018835120065085e+18,recontribute,12,14,3,2020-09-04,2020-09-04 14:03:11,en,1.0
282,1.301823167443415e+18,congressively,13,24,3,2020-09-04,2020-09-04 10:03:24,es,0.58692735
283,1.3017023242981663e+18,supersolvers,12,38,7,2020-09-04,2020-09-04 02:03:13,en,1.0
284,1.3016570179338486e+18,allowingresidents,17,35,7,2020-09-03,2020-09-03 23:03:11,en,1.0
285,1.3016570074102497e+18,manufacturingwould,18,32,2,2020-09-03,2020-09-03 23:03:08,et,1.0
286,1.3015664656031867e+18,griskin,7,9,1,2020-09-03,2020-09-03 17:03:21,en,1.0
287,1.301566457717887e+18,histoplasmotic,14,13,1,2020-09-03,2020-09-03 17:03:20,en,1.0
288,1.3014533734520177e+18,foilboarding,12,21,2,2020-09-03,2020-09-03 09:33:58,es,0.545923
289,1.3012720778911416e+18,taurursodiol,12,10,0,2020-09-02,2020-09-02 21:33:34,en,1.0
290,1.3012644509772554e+18,unsportsmanlikes,16,42,8,2020-09-02,2020-09-02 21:03:16,en,1.0
291,1.3012418476967608e+18,drotrecogin,11,10,0,2020-09-02,2020-09-02 19:33:27,en,1.0
292,1.3011059128039834e+18,overpot,7,8,1,2020-09-02,2020-09-02 10:33:17,en,1.0
293,1.3011058801303593e+18,peperomioides,13,13,3,2020-09-02,2020-09-02 10:33:09,en,1.0
294,1.3010909781918065e+18,solemniser,10,8,1,2020-09-02,2020-09-02 09:33:56,ha,1.0
295,1.3010909392937943e+18,shmegular,9,199,36,2020-09-02,2020-09-02 09:33:47,ru,0.36433998
296,1.3009020838440714e+18,rapeyness,9,132,12,2020-09-01,2020-09-01 21:03:21,en,1.0
297,1.3008198632592876e+18,interfighting,13,19,4,2020-09-01,2020-09-01 15:36:38,en,1.0
298,1.3007746325559747e+18,asaa,4,17,4,2020-09-01,2020-09-01 12:36:54,en,1.0
299,1.3007295691300332e+18,mwenkanonkano,13,24,9,2020-09-01,2020-09-01 09:37:50,en,1.0
300,1.300616119129178e+18,minislash,9,18,4,2020-09-01,2020-09-01 02:07:01,en,1.0
301,1.3005935036894945e+18,cisheteropatriarchalism,23,627,105,2020-09-01,2020-09-01 00:37:09,en,1.0
302,1.300593495439278e+18,cisheteropatriarchal,20,583,101,2020-09-01,2020-09-01 00:37:07,en,1.0
303,1.3004801955735593e+18,whiterly,8,28,6,2020-08-31,2020-08-31 17:06:55,en,1.0
304,1.300449960115286e+18,micropassing,12,61,16,2020-08-31,2020-08-31 15:06:46,en,1.0
305,1.3001253831829545e+18,gettingresults,14,41,9,2020-08-30,2020-08-30 17:37:01,en,1.0
306,1.3001253746559795e+18,vaccing,7,17,4,2020-08-30,2020-08-30 17:36:59,jw,0.46822006
307,1.3000046327024722e+18,hypopigmented,13,35,6,2020-08-30,2020-08-30 09:37:12,en,0.55295163
308,1.2997478569166397e+18,timesaved,9,28,7,2020-08-29,2020-08-29 16:36:51,nl,0.18087052
309,1.2996421250222653e+18,waackers,8,36,3,2020-08-29,2020-08-29 09:36:43,elen,0.5118575
310,1.299483690414887e+18,powersview,10,19,1,2020-08-28,2020-08-28 23:07:09,no,1.0
311,1.2994383457523753e+18,lullabyish,10,29,7,2020-08-28,2020-08-28 20:06:58,en,1.0
312,1.299438336294228e+18,ppcocaine,9,888,150,2020-08-28,2020-08-28 20:06:56,en,1.0
313,1.2994081789003284e+18,rachadinha,10,13172,2805,2020-08-28,2020-08-28 18:07:06,en,1.0
314,1.2993931877531935e+18,troscad,7,5,0,2020-08-28,2020-08-28 17:07:32,en,1.0
315,1.2993544231693722e+18,joyhouse,8,31,6,2020-08-28,2020-08-28 14:33:29,vi,0.22253068
316,1.2993543911458324e+18,telepsychaitry,14,24,6,2020-08-28,2020-08-28 14:33:22,en,1.0
317,1.2992866340982907e+18,vesiculation,12,8,2,2020-08-28,2020-08-28 10:04:07,jw,0.7510306
318,1.2992866204793815e+18,conjunctivital,14,8,4,2020-08-28,2020-08-28 10:04:04,en,1.0
319,1.2992865616248627e+18,santart,7,7,0,2020-08-28,2020-08-28 10:03:50,en,1.0
320,1.2992864966425068e+18,neurorights,11,34,11,2020-08-28,2020-08-28 10:03:35,jwhi,0.65330076
321,1.2992864884930355e+18,neurograin,10,6,1,2020-08-28,2020-08-28 10:03:33,en,1.0
322,1.299286480641233e+18,neurograins,11,13,2,2020-08-28,2020-08-28 10:03:31,en,1.0
323,1.2992789428897423e+18,waldkindergartens,17,48,9,2020-08-28,2020-08-28 09:33:34,en,1.0
324,1.2992789135128412e+18,catdust,7,71,12,2020-08-28,2020-08-28 09:33:27,en,1.0
325,1.2991052626457764e+18,nonparallels,12,37,5,2020-08-27,2020-08-27 22:03:25,en,1.0
326,1.2990071021832643e+18,borrachero,10,376,81,2020-08-27,2020-08-27 15:33:22,en,1.0
327,1.2989995777569956e+18,paleomammalogy,14,57,6,2020-08-27,2020-08-27 15:03:28,en,1.0
328,1.298924047192019e+18,wiolent,7,182,21,2020-08-27,2020-08-27 10:03:20,en,0.8643438
329,1.2988032612024115e+18,kachazzen,9,12,0,2020-08-27,2020-08-27 02:03:22,en,0.9387317
330,1.2988032536066007e+18,ceahhetan,9,9,1,2020-08-27,2020-08-27 02:03:20,en,1.0
331,1.2988032458429153e+18,cachinnare,10,10,1,2020-08-27,2020-08-27 02:03:19,en,1.0
332,1.298667372618842e+18,woketopian,10,175,37,2020-08-26,2020-08-26 17:03:24,en,1.0
333,1.298629635220144e+18,macrorhini,10,30,3,2020-08-26,2020-08-26 14:33:27,en,1.0
334,1.2985692358415852e+18,cylindricus,11,15,3,2020-08-26,2020-08-26 10:33:26,en,1.0
335,1.2985692218159022e+18,clavatum,8,11,3,2020-08-26,2020-08-26 10:33:23,en,1.0
336,1.298561711994286e+18,counterprotested,16,25,6,2020-08-26,2020-08-26 10:03:32,en,1.0
337,1.2985542655779676e+18,cyberstings,11,12,2,2020-08-26,2020-08-26 09:33:57,en,1.0
338,1.298554244577067e+18,lvling,6,21,4,2020-08-26,2020-08-26 09:33:52,en,1.0
339,1.2984031504838164e+18,cybersteal,10,63,8,2020-08-25,2020-08-25 23:33:28,en,1.0
340,1.2983729172737352e+18,influenzain,11,29,1,2020-08-25,2020-08-25 21:33:20,en,0.8407178
341,1.2983427475947766e+18,mouthily,8,40,1,2020-08-25,2020-08-25 19:33:27,en,1.0
342,1.298342738950316e+18,howlingbanderlootinggrifter,27,110,30,2020-08-25,2020-08-25 19:33:25,en,1.0
343,1.2983427309769728e+18,dirtyallover,12,35,12,2020-08-25,2020-08-25 19:33:23,en,1.0
344,1.298342723020378e+18,bentouttashape,14,36,4,2020-08-25,2020-08-25 19:33:21,en,1.0
345,1.298342685179351e+18,burofax,7,15496,3723,2020-08-25,2020-08-25 19:33:12,nl,0.9514829
346,1.2983200893480223e+18,bapbuns,7,25,3,2020-08-25,2020-08-25 18:03:25,en,1.0
347,1.298320081500418e+18,baprolls,8,16,2,2020-08-25,2020-08-25 18:03:23,en,0.7744593
348,1.2982597461353185e+18,midpandemic,11,333,50,2020-08-25,2020-08-25 14:03:38,en,1.0
349,1.2982521213773087e+18,pseudoachondroplasia,20,46,8,2020-08-25,2020-08-25 13:33:20,en,1.0
350,1.298199403178664e+18,protomasculine,14,39,9,2020-08-25,2020-08-25 10:03:51,en,1.0
351,1.2981992823785923e+18,narcomoney,10,53,23,2020-08-25,2020-08-25 10:03:22,en,0.9297423
352,1.2981918067321446e+18,censorish,9,22,5,2020-08-25,2020-08-25 09:33:40,it,0.87890625
353,1.298161517645439e+18,exovorus,8,11,2,2020-08-25,2020-08-25 07:33:19,en,1.0
354,1.298161502898262e+18,coralliilyticus,15,11,1,2020-08-25,2020-08-25 07:33:15,en,1.0
355,1.2981162862585242e+18,woketopians,11,254,64,2020-08-25,2020-08-25 04:33:35,no,0.3578926
357,1.297904948739543e+18,reggaetones,11,288,42,2020-08-24,2020-08-24 14:33:48,en,1.0
358,1.297829471513346e+18,chabocos,8,13,4,2020-08-24,2020-08-24 09:33:53,enis,0.3638481
359,1.2974368811945574e+18,sopheapm,8,13,0,2020-08-23,2020-08-23 07:33:52,en,1.0
360,1.297104766867329e+18,bluering,8,8,1,2020-08-22,2020-08-22 09:34:10,en,1.0
361,1.2971047287745413e+18,multifasciata,13,38,2,2020-08-22,2020-08-22 09:34:01,en,1.0
362,1.297104720616657e+18,multibarred,11,7,0,2020-08-22,2020-08-22 09:33:59,is,0.9209942
363,1.29690093786547e+18,funiculae,9,23,4,2020-08-21,2020-08-21 20:04:13,en,1.0
364,1.2969009057790403e+18,necrophoric,11,20,9,2020-08-21,2020-08-21 20:04:05,pl,0.10998514
365,1.296900892537561e+18,inoperosità,11,5,1,2020-08-21,2020-08-21 20:04:02,en,1.0
366,1.2969008775765443e+18,negazionista,12,18,9,2020-08-21,2020-08-21 20:03:59,ro,0.61330396
367,1.2968933004278866e+18,overchewed,10,37,5,2020-08-21,2020-08-21 19:33:52,en,1.0
368,1.2968858316517868e+18,fiended,7,32,6,2020-08-21,2020-08-21 19:04:11,en,1.0
369,1.2968857756787016e+18,fontheads,9,84,11,2020-08-21,2020-08-21 19:03:58,en,1.0
370,1.296863137942188e+18,hotboy,6,1062,195,2020-08-21,2020-08-21 17:34:01,en,1.0
371,1.2968555987814031e+18,desplintering,13,15,3,2020-08-21,2020-08-21 17:04:03,en,1.0
372,1.296855590631813e+18,intellectacle,13,19,3,2020-08-21,2020-08-21 17:04:01,en,1.0
373,1.2967499065778094e+18,fontsmith,9,55,3,2020-08-21,2020-08-21 10:04:04,en,1.0
374,1.2967424715783987e+18,habah,5,6,5,2020-08-21,2020-08-21 09:34:32,en,1.0
375,1.2967423610417193e+18,politifest,10,12,4,2020-08-21,2020-08-21 09:34:05,es,0.49389973
376,1.296636660042662e+18,schnoozeday,11,110,27,2020-08-21,2020-08-21 02:34:04,en,1.0
377,1.296523408159789e+18,docufictions,12,28,6,2020-08-20,2020-08-20 19:04:03,en,1.0
378,1.2964404315977564e+18,ragetweeting,12,1170,254,2020-08-20,2020-08-20 13:34:20,en,1.0
379,1.2964404092085658e+18,fussbett,8,17,2,2020-08-20,2020-08-20 13:34:14,en,1.0
380,1.2964403876247388e+18,macuilí,7,7,1,2020-08-20,2020-08-20 13:34:09,en,1.0
381,1.2963804096563487e+18,looksmaxxing,12,192,40,2020-08-20,2020-08-20 09:35:49,en,1.0
382,1.2963801521009336e+18,orthotropics,12,7,1,2020-08-20,2020-08-20 09:34:48,en,1.0
383,1.2963800171114332e+18,googoonyella,12,13,4,2020-08-20,2020-08-20 09:34:16,en,1.0
384,1.296380003765162e+18,jeerung,7,2,0,2020-08-20,2020-08-20 09:34:13,en,1.0
385,1.29634979840102e+18,orbivore,8,82,19,2020-08-20,2020-08-20 07:34:11,en,0.80131966
386,1.2963497900669379e+18,orbivores,9,26,5,2020-08-20,2020-08-20 07:34:09,en,1.0
387,1.296304545417638e+18,footshakes,10,42,4,2020-08-20,2020-08-20 04:34:22,en,1.0
388,1.2962969450200023e+18,chithis,7,829,140,2020-08-20,2020-08-20 04:04:10,en,1.0
389,1.2961534796821012e+18,watchdogn,9,69,9,2020-08-19,2020-08-19 18:34:05,en,1.0
390,1.2961157050966098e+18,memeably,8,279,41,2020-08-19,2020-08-19 16:03:59,en,1.0
391,1.29603271266347e+18,nativars,8,7,1,2020-08-19,2020-08-19 10:34:12,la,0.728232
392,1.2960326505248727e+18,oblongifolium,13,28,5,2020-08-19,2020-08-19 10:33:57,en,1.0
393,1.2960326427444265e+18,lateriflorum,12,7,1,2020-08-19,2020-08-19 10:33:55,en,1.0
394,1.295896770736685e+18,foldering,9,33,4,2020-08-19,2020-08-19 01:34:01,en,1.0
395,1.2957986930362e+18,douchi,6,34,6,2020-08-18,2020-08-18 19:04:17,en,1.0
396,1.2957986850712822e+18,dawadawa,8,14,2,2020-08-18,2020-08-18 19:04:15,deno,0.5390625
397,1.2957986695817052e+18,paoluda,7,8,2,2020-08-18,2020-08-18 19:04:12,en,0.6828036
398,1.2957986557194404e+18,bangamary,9,11,3,2020-08-18,2020-08-18 19:04:08,en,0.6271883
399,1.295700457751548e+18,teleconvention,14,86,26,2020-08-18,2020-08-18 12:33:56,en,1.0
400,1.2956628614281052e+18,gelefen,7,7,1,2020-08-18,2020-08-18 10:04:33,en,1.0
401,1.2956628359435182e+18,profoundlyunhealthy,19,135,35,2020-08-18,2020-08-18 10:04:26,en,0.9326565
402,1.295662772584407e+18,nanomole,8,18,5,2020-08-18,2020-08-18 10:04:11,en,0.8947363
403,1.2956174131831562e+18,quentchen,9,31,6,2020-08-18,2020-08-18 07:03:57,en,0.96504116
404,1.2954965823731794e+18,isn’ts,6,281,60,2020-08-17,2020-08-17 23:03:49,en,1.0
405,1.295443734902059e+18,powerbombs,10,60,23,2020-08-17,2020-08-17 19:33:49,en,1.0
406,1.295421140438057e+18,churumuri,9,25,3,2020-08-17,2020-08-17 18:04:02,pt,0.4429752
407,1.2954211193951764e+18,chaatna,7,7,3,2020-08-17,2020-08-17 18:03:57,en,1.0
408,1.2953305492597432e+18,oleandrin,9,16,4,2020-08-17,2020-08-17 12:04:03,so,0.30115885
409,1.2953004183571333e+18,extubations,11,24,2,2020-08-17,2020-08-17 10:04:19,pl,1.0
410,1.2950588370121236e+18,twindemic,9,144,16,2020-08-16,2020-08-16 18:04:22,en,1.0
411,1.2949304802284257e+18,handmadeness,12,50,9,2020-08-16,2020-08-16 09:34:19,es,1.0
412,1.2946586465473372e+18,overhug,7,227,37,2020-08-15,2020-08-15 15:34:09,en,0.48622316
413,1.294417045203845e+18,quaranteammate,14,590,94,2020-08-14,2020-08-14 23:34:07,en,1.0
414,1.2943793670916547e+18,amarogentin,11,5,0,2020-08-14,2020-08-14 21:04:24,en,1.0
415,1.2943793592817828e+18,gentiopicroside,15,22,2,2020-08-14,2020-08-14 21:04:22,hi,0.8807701
416,1.2943114006099272e+18,gristlier,9,11,3,2020-08-14,2020-08-14 16:34:19,ht,1.0
417,1.294311375091708e+18,drinkmaking,11,17,1,2020-08-14,2020-08-14 16:34:13,ku,1.0
418,1.2943038662306284e+18,tootiness,9,126,18,2020-08-14,2020-08-14 16:04:23,en,1.0
419,1.29428117456785e+18,ecoclimate,10,22,6,2020-08-14,2020-08-14 14:34:13,en,1.0
420,1.294220740972155e+18,narodets,8,10,7,2020-08-14,2020-08-14 10:34:04,nl,0.803948
421,1.2942057613048259e+18,equiphile,9,17,2,2020-08-14,2020-08-14 09:34:33,it,0.8147853
422,1.294205679218176e+18,submesoscales,13,1,1,2020-08-14,2020-08-14 09:34:13,en,0.8790936
423,1.2942056710643835e+18,submesoscale,12,5,2,2020-08-14,2020-08-14 09:34:11,en,1.0
424,1.2941377247361393e+18,janbe,5,10,0,2020-08-14,2020-08-14 05:04:12,en,1.0
425,1.2940169086065295e+18,ultraclimbers,13,58,8,2020-08-13,2020-08-13 21:04:07,en,1.0
426,1.2939036171587666e+18,undertrodden,12,30,1,2020-08-13,2020-08-13 13:33:56,en,0.64551246
427,1.2939036084387185e+18,congressive,11,23,0,2020-08-13,2020-08-13 13:33:54,en,0.43011197
428,1.2938885367736156e+18,vulnus,6,16,1,2020-08-13,2020-08-13 12:34:01,et,1.0
429,1.2938432875189903e+18,cavitations,11,15,3,2020-08-13,2020-08-13 09:34:12,ms,0.9848595
430,1.2937073832865178e+18,whorendous,10,1901,269,2020-08-13,2020-08-13 00:34:10,en,1.0
431,1.2936168021996708e+18,taophora,8,8,1,2020-08-12,2020-08-12 18:34:14,fr,0.7982615
432,1.2935036056187372e+18,tolype,6,10,0,2020-08-12,2020-08-12 11:04:26,de,0.24808258
433,1.2934885648446054e+18,sterilizable,12,24,5,2020-08-12,2020-08-12 10:04:40,id,0.14364521
434,1.2934885304051835e+18,ghorbooni,9,9,2,2020-08-12,2020-08-12 10:04:32,tl,1.0
435,1.2934885227589386e+18,gamelas,7,10,0,2020-08-12,2020-08-12 10:04:30,en,1.0
436,1.2934885034315407e+18,ghorboonat,10,9,2,2020-08-12,2020-08-12 10:04:25,es,1.0
437,1.293488476940374e+18,biothethical,12,18,10,2020-08-12,2020-08-12 10:04:19,ru,1.0
438,1.2934808763917804e+18,blackbirded,11,6,3,2020-08-12,2020-08-12 09:34:07,sw,1.0
439,1.29342802136653e+18,steinstossen,12,19,5,2020-08-12,2020-08-12 06:04:05,en,1.0
440,1.2933223859832504e+18,karaokegrams,12,53,8,2020-08-11,2020-08-11 23:04:20,en,1.0
441,1.2932620110617436e+18,wankerish,9,290,67,2020-08-11,2020-08-11 19:04:25,en,1.0
442,1.2932619779560284e+18,saxophonely,11,450,81,2020-08-11,2020-08-11 19:04:17,en,1.0
443,1.2932393445773517e+18,guokui,6,14,1,2020-08-11,2020-08-11 17:34:21,en,1.0
444,1.2932318419741368e+18,unforsakeable,13,29,7,2020-08-11,2020-08-11 17:04:32,en,1.0
445,1.2932318338623447e+18,platzgeist,10,42,10,2020-08-11,2020-08-11 17:04:30,en,1.0
446,1.293231784583467e+18,askdfjdaskljf,13,4105,785,2020-08-11,2020-08-11 17:04:19,de,1.0
447,1.2932167572814234e+18,tablilla,8,11,3,2020-08-11,2020-08-11 16:04:36,ro,0.5229341
448,1.29321674309623e+18,diezmillo,9,7,1,2020-08-11,2020-08-11 16:04:33,en,1.0
449,1.293216735408132e+18,parilleros,10,22,4,2020-08-11,2020-08-11 16:04:31,en,1.0
450,1.2932167273928049e+18,parrillero,10,73,25,2020-08-11,2020-08-11 16:04:29,en,0.58689
451,1.2932167130441032e+18,smeeze,6,59,7,2020-08-11,2020-08-11 16:04:25,es,1.0
452,1.2931864585686794e+18,inflammasome,12,46,12,2020-08-11,2020-08-11 14:04:12,jw,1.0
453,1.2931184971076444e+18,trichaptum,10,4,2,2020-08-11,2020-08-11 09:34:09,ht,0.80172724
454,1.2929826386182554e+18,neurodivergence,15,406,94,2020-08-11,2020-08-11 00:34:18,bg,0.17177892
455,1.2929826147317514e+18,baattered,9,15,5,2020-08-11,2020-08-11 00:34:12,en,1.0
456,1.29275613515452e+18,megaconstellations,18,44,10,2020-08-10,2020-08-10 09:34:15,en,1.0
457,1.292756120176595e+18,megaconstellation,17,29,6,2020-08-10,2020-08-10 09:34:11,id,0.49852455
458,1.2927560741399142e+18,unconstipate,12,169,29,2020-08-10,2020-08-10 09:34:00,zh-CN,1.0
459,1.2925372186287555e+18,microhaulers,12,22,4,2020-08-09,2020-08-09 19:04:21,hi,0.39348534
460,1.292144610354049e+18,flipdisc,8,16,4,2020-08-08,2020-08-08 17:04:16,en,1.0
461,1.292099323958825e+18,intrasquads,11,15,3,2020-08-08,2020-08-08 14:04:19,sq,0.84636176
462,1.2920313293543547e+18,basilosaurids,13,38,3,2020-08-08,2020-08-08 09:34:08,hi,0.893096
463,1.2917520136010875e+18,transformationalist,19,26,5,2020-08-07,2020-08-07 15:04:14,es,0.2817669
464,1.2916689985438802e+18,cosmicism,9,22,6,2020-08-07,2020-08-07 09:34:21,en,1.0
465,1.2915783720620524e+18,dicsussing,10,724,89,2020-08-07,2020-08-07 03:34:14,fi,0.7289859
466,1.2915179400812667e+18,precoronavirus,14,1227,209,2020-08-06,2020-08-06 23:34:06,haw,0.9863925
467,1.2914198093731963e+18,caporalato,10,13,1,2020-08-06,2020-08-06 17:04:10,en,0.8271806
468,1.2913971621322957e+18,brownfacing,11,30,1,2020-08-06,2020-08-06 15:34:11,ja,1.0
469,1.2913971416471962e+18,asymptomatics,13,93,13,2020-08-06,2020-08-06 15:34:06,gu,1.0
470,1.2913065978897736e+18,laboratorians,13,31,3,2020-08-06,2020-08-06 09:34:18,en,1.0
471,1.2909894899056886e+18,hypercoagulable,15,30,9,2020-08-05,2020-08-05 12:34:14,lt,0.5000421
472,1.290966858116604e+18,rematriated,11,30,7,2020-08-05,2020-08-05 11:04:18,en,0.4890657
473,1.290944220107354e+18,leapoard,8,70,10,2020-08-05,2020-08-05 09:34:21,en,1.0
474,1.2908007799981711e+18,caniculares,11,8,0,2020-08-05,2020-08-05 00:04:22,en,0.3681676
475,1.2907479091185336e+18,hypersurveilled,15,113,21,2020-08-04,2020-08-04 20:34:17,en,1.0
476,1.2906498431998116e+18,immersivecelebration,20,36,5,2020-08-04,2020-08-04 14:04:36,zh-CN,0.96721685
477,1.2905895983647089e+18,parrotings,10,17,2,2020-08-04,2020-08-04 10:05:12,en,1.0
478,1.2905894937336013e+18,disemboweledhis,15,51,4,2020-08-04,2020-08-04 10:04:47,en,1.0
479,1.2905894441820938e+18,rediclilius,11,14,2,2020-08-04,2020-08-04 10:04:36,zh-CN,1.0
480,1.290551625405399e+18,pandemicked,11,363,72,2020-08-04,2020-08-04 07:34:19,en,1.0
481,1.2903176805584527e+18,schnitzeling,12,190,40,2020-08-03,2020-08-03 16:04:42,en,1.0
482,1.2903176599098737e+18,amphibio,8,14,1,2020-08-03,2020-08-03 16:04:37,en,1.0
483,1.2902271280935977e+18,noncoders,9,87,14,2020-08-03,2020-08-03 10:04:53,sv,0.8981573
484,1.2900761123204874e+18,overpracticing,14,45,7,2020-08-03,2020-08-03 00:04:48,en,1.0
485,1.2898797897722348e+18,dozenfriends,12,49,9,2020-08-02,2020-08-02 11:04:41,fr,0.72390354
486,1.2894946882909635e+18,coronagrifting,14,217,49,2020-08-01,2020-08-01 09:34:25,en,0.64006555
487,1.289381544293888e+18,quarancrossword,15,164,26,2020-08-01,2020-08-01 02:04:50,haw,0.8815681
488,1.2893815150303396e+18,byportraying,12,21,1,2020-08-01,2020-08-01 02:04:43,haw,1.0
489,1.2892304987121009e+18,randonauting,12,49,9,2020-07-31,2020-07-31 16:04:38,en,0.3729409
490,1.289177662833873e+18,trickshots,10,52,7,2020-07-31,2020-07-31 12:34:41,hu,1.0
491,1.289140040812114e+18,paleodiet,9,5,3,2020-07-31,2020-07-31 10:05:11,en,0.4594609
492,1.2891399379677757e+18,outputon,8,9,4,2020-07-31,2020-07-31 10:04:46,cy,0.42302755
493,1.2891323855027323e+18,huasihuasicus,13,25,5,2020-07-31,2020-07-31 09:34:46,en,1.0
494,1.289132365223256e+18,archaeometrist,14,16,3,2020-07-31,2020-07-31 09:34:41,en,0.41949463
495,1.2890191358679777e+18,spaaace,7,1017,199,2020-07-31,2020-07-31 02:04:45,en,1.0
496,1.2889360066124063e+18,coronabeards,12,429,94,2020-07-30,2020-07-30 20:34:25,fi,0.2807783
497,1.2889058919710433e+18,attachers,9,20,3,2020-07-30,2020-07-30 18:34:46,az,0.9015007
498,1.2888831976028242e+18,growmotion,10,11,4,2020-07-30,2020-07-30 17:04:35,en,1.0
499,1.2888454951971471e+18,segrenomics,11,28,7,2020-07-30,2020-07-30 14:34:46,el,0.46213302
500,1.288830292359291e+18,ronded,6,12,1,2020-07-30,2020-07-30 13:34:21,en,1.0
501,1.2885510290601e+18,arriminati,10,3,2,2020-07-29,2020-07-29 19:04:40,en,1.0
502,1.28855102101538e+18,vruocculi,9,20,6,2020-07-29,2020-07-29 19:04:38,bg,0.24025677
503,1.288415267048104e+18,caninervis,10,4,0,2020-07-29,2020-07-29 10:05:11,en,1.0
504,1.2884151841392804e+18,nonstealing,11,30,4,2020-07-29,2020-07-29 10:04:52,su,1.0
505,1.2884076709790065e+18,hitaan,6,4,0,2020-07-29,2020-07-29 09:35:00,de,1.0
506,1.288407537864315e+18,cyberrights,11,49,20,2020-07-29,2020-07-29 09:34:29,ja,0.9894744
507,1.2882188147993887e+18,randomonium,11,134,35,2020-07-28,2020-07-28 21:04:34,jw,0.8203125
508,1.2880452705052262e+18,peculiarization,15,34,11,2020-07-28,2020-07-28 09:34:57,sv,0.5172591
509,1.2880452509179453e+18,hypermagnetized,15,25,5,2020-07-28,2020-07-28 09:34:53,uz,0.34023046
510,1.2880452303279882e+18,wrinkledness,12,19,3,2020-07-28,2020-07-28 09:34:48,en,0.8160029
511,1.288045210375803e+18,biolocates,10,3,0,2020-07-28,2020-07-28 09:34:43,en,1.0
512,1.2880452021088133e+18,rogarou,7,9,0,2020-07-28,2020-07-28 09:34:41,en,1.0
513,1.2878679671499776e+18,orbitoclast,11,21,3,2020-07-27,2020-07-27 21:50:25,en,1.0
514,1.2876867809013023e+18,bioink,6,92,9,2020-07-27,2020-07-27 09:50:27,en,0.61369205
515,1.2876791914802504e+18,mooseway,8,45,13,2020-07-27,2020-07-27 09:20:17,en,1.0
516,1.2874301799676396e+18,unversatile,11,35,12,2020-07-26,2020-07-26 16:50:48,en,1.0
517,1.2874301576161976e+18,lynchmen,8,11,3,2020-07-26,2020-07-26 16:50:43,en,1.0
518,1.287045053823824e+18,saviorship,10,19,5,2020-07-25,2020-07-25 15:20:27,en,1.0
519,1.2869922083154166e+18,nowcan,6,11,2,2020-07-25,2020-07-25 11:50:28,zh-CN,1.0
