,INSTNM,STABBR,UGDS_NRA,UGDS,LATITUDE,LONGITUDE,IS_STATE
370,Modern Beauty Academy,CA,0.1,50.0,34.195384000000004,-119.181423,True
371,Modesto Junior College,CA,0.002,16453.0,37.651056,-121.00979199999999,True
372,Moler Barber College,CA,0.0037,273.0,37.827075,-122.26535200000001,True
373,Middlebury Institute of International Studies at Monterey,CA,0.2,5.0,36.599736,-121.897325,True
374,Monterey Peninsula College,CA,0.0051,6927.0,36.590558,-121.88493100000001,True
375,Moorpark College,CA,0.0067,13282.0,34.301146,-118.834528,True
376,Mt San Antonio College,CA,0.0167,26702.0,34.047764,-117.84662900000001,True
377,Mount Saint Mary's University,CA,0.0009,2349.0,34.085315,-118.482879,True
378,Mt San Jacinto Community College District,CA,0.0,14703.0,33.806748,-116.97116899999999,True
379,Musicians Institute,CA,0.4183,992.0,34.101265000000005,-118.33758200000001,True
380,Napa Valley College,CA,0.0037,4887.0,38.274081,-122.274381,True
381,National Holistic Institute,CA,0.0,1115.0,37.841898,-122.287672,True
382,National University,CA,0.0068,7097.0,32.909894,-117.243026,True
384,Newschool of Architecture and Design,CA,0.3308,402.0,32.71331,-117.153305,True
385,Newberry School of Beauty,CA,0.0091,110.0,34.256683,-118.499693,True
386,North Adrian's College of Beauty Inc,CA,0.0,209.0,37.677778,-120.99275300000001,True
387,North-West College-Pomona,CA,0.0,269.0,34.062043,-117.751227,True
388,North-West College-West Covina,CA,0.0,658.0,34.072071,-117.949583,True
389,North-West College-Van Nuys,CA,0.0,182.0,34.189496999999996,-118.45018400000001,True
390,Notre Dame de Namur University,CA,0.054000000000000006,871.0,37.517111,-122.28479399999999,True
391,Occidental College,CA,0.0618,1910.0,34.127124,-118.210908,True
392,Ohlone College,CA,0.0462,7768.0,37.52773,-121.916339,True
393,Orange Coast College,CA,0.0621,19865.0,33.669270000000004,-117.90908600000002,True
394,Otis College of Art and Design,CA,0.2222,1080.0,33.956607,-118.416615,True
395,Oxnard College,CA,0.0007,6770.0,34.166104,-119.157604,True
396,Hope International University,CA,0.0188,743.0,33.87616,-117.88573000000001,True
397,Concorde Career College-San Diego,CA,0.0,664.0,32.702814000000004,-117.102845,True
398,Palo Alto University,CA,0.0784,102.0,37.382216,-122.18743700000002,True
399,Pacific Oaks College,CA,0.0,476.0,34.153382,-118.151323,True
401,Pacific States University,CA,1.0,6.0,34.061315,-118.29840800000001,True
402,Pacific Union College,CA,0.025,1038.0,38.570584999999994,-122.440308,True
403,University of the Pacific,CA,0.0638,3665.0,37.981424,-121.312301,True
404,Palo Verde College,CA,0.0008,3597.0,33.661538,-114.651698,True
405,Palomar College,CA,0.0105,21162.0,33.149483000000004,-117.183978,True
406,Pasadena City College,CA,0.033,24838.0,34.144552000000004,-118.118196,True
407,Pepperdine University,CA,0.1285,3619.0,34.037786,-118.707077,True
408,Pitzer College,CA,0.09699999999999999,1072.0,34.104107,-117.706675,True
409,Platt College-San Diego,CA,0.0,144.0,32.763729999999995,-117.063483,True
410,Point Loma Nazarene University,CA,0.0099,3130.0,32.718391,-117.25026499999998,True
411,Pomona College,CA,0.1143,1549.0,34.099027,-117.714556,True
412,Porterville College,CA,0.0017,3561.0,36.049256,-119.01436799999999,True
413,Professional Institute of Beauty,CA,0.1176,85.0,34.075561,-118.039028,True
414,Santa Ana College,CA,0.0134,26122.0,33.759309,-117.88755800000001,True
416,Shasta School of Cosmetology,CA,0.0,69.0,40.597114000000005,-122.387248,True
417,University of Redlands,CA,0.0265,2945.0,34.064218,-117.163218,True
418,College of the Redwoods,CA,0.0005,3971.0,40.698427,-124.19529299999999,True
419,Salon Success Academy-Upland,CA,0.0,172.0,34.108247,-117.63178300000001,True
420,Salon Success Academy-Corona,CA,0.0,102.0,33.847649,-117.53563799999999,True
421,Rio Hondo College,CA,0.0043,17823.0,34.019821,-118.033506,True
422,Riverside City College,CA,0.0145,19022.0,33.970918,-117.384323,True
423,Rosemead Beauty School,CA,0.0,215.0,34.080756,-118.082793,True
424,Dongguk University-Los Angeles,CA,0.0,0.0,34.06597,-118.289523,True
425,Sacramento City College,CA,0.0249,19575.0,38.541096,-121.49113899999999,True
426,Saddleback College,CA,0.0241,17432.0,33.553346000000005,-117.66558400000001,True
427,Samuel Merritt University,CA,0.0,762.0,37.82029,-122.26633100000001,True
428,San Diego City College,CA,0.0051,12730.0,32.717403000000004,-117.15273300000001,True
429,San Diego Mesa College,CA,0.0118,19232.0,32.803825,-117.16916499999999,True
430,San Diego Miramar College,CA,0.0047,13420.0,32.909757,-117.12026100000001,True
431,San Diego State University,CA,0.0647,30018.0,32.77525,-117.071228,True
432,University of San Diego,CA,0.0908,5760.0,32.770815999999996,-117.192073,True
433,San Francisco Art Institute,CA,0.2288,271.0,37.803575,-122.417,True
434,San Francisco Conservatory of Music,CA,0.3077,221.0,37.775543,-122.42029199999999,True
435,San Francisco State University,CA,0.0657,25799.0,37.721224,-122.476799,True
437,University of San Francisco,CA,0.141,6661.0,37.776618,-122.450477,True
439,San Joaquin Delta College,CA,0.005,15097.0,37.995129,-121.318266,True
440,San Joaquin Valley College-Visalia,CA,0.0004,5113.0,36.328049,-119.38498100000001,True
441,William Jessup University,CA,0.0393,1246.0,38.819728000000005,-121.29231200000001,True
442,San Jose City College,CA,0.0169,7531.0,37.315827,-121.926185,True
443,San Jose State University,CA,0.0786,27125.0,37.336569,-121.88062099999999,True
444,College of San Mateo,CA,0.0976,7759.0,37.535698,-122.334801,True
445,Santa Barbara Business College-Bakersfield,CA,0.0,272.0,35.359544,-119.061264,True
446,Santa Barbara Business College-Santa Maria,CA,0.0,86.0,34.937806,-120.433296,True
447,Santa Barbara City College,CA,0.0725,12920.0,34.406788,-119.698045,True
448,Santa Clara University,CA,0.0416,5504.0,37.348362,-121.93784,True
449,Santa Monica College,CA,0.1038,26723.0,34.017022,-118.469765,True
450,Santa Rosa Junior College,CA,0.0112,17261.0,38.45709,-122.718974,True
452,Scripps College,CA,0.0487,1048.0,34.104147,-117.711294,True
453,College of the Sequoias,CA,0.0016,10714.0,36.323877,-119.31518200000001,True
454,Shasta Bible College and Graduate School,CA,0.0,37.0,40.566034,-122.314419,True
455,Shasta College,CA,0.0002,6331.0,40.625731,-122.317982,True
456,Sierra College,CA,0.0085,16171.0,38.790773,-121.211688,True
457,Sierra College of Beauty,CA,0.0,134.0,37.306975,-120.495874,True
459,Simpson University,CA,0.006,667.0,40.61334,-122.332981,True
460,College of the Siskiyous,CA,0.0057,1398.0,41.413005,-122.38909,True
461,Charles A Jones Career and Education Center,CA,0.0,281.0,38.516233,-121.44079599999999,True
462,Skyline College,CA,0.0475,7772.0,37.63042,-122.467335,True
463,San Bernardino Valley College,CA,0.0029,11894.0,34.086353,-117.313248,True
464,Saint Mary's College of California,CA,0.0266,2781.0,37.840731,-122.109031,True
465,Solano Community College,CA,0.0026,7972.0,38.235881,-122.122368,True
466,Sonoma State University,CA,0.0274,8642.0,38.340274,-122.677066,True
468,South Coast College,CA,0.0,221.0,33.78818,-117.874031,True
469,Vanguard University of Southern California,CA,0.0212,1842.0,33.662686,-117.90091100000001,True
470,Concorde Career College-Garden Grove,CA,0.0066,609.0,33.774741,-117.938395,True
471,Southwestern College,CA,0.0033,17431.0,32.640281,-116.996803,True
475,Southern California Institute of Architecture,CA,0.5462,249.0,34.044215,-118.232799,True
476,University of Southern California,CA,0.1274,19548.0,34.021281,-118.28416899999999,True
478,Taft College,CA,0.0002,5656.0,35.149343,-119.459751,True
480,Thomas Aquinas College,CA,0.0221,407.0,34.429009,-119.08714099999999,True
481,Epic Bible College,CA,0.0171,117.0,38.645152,-121.362642,True
482,United Education Institute-Huntington Park Campus,CA,0.0,810.0,33.986057,-118.226206,True
483,Concorde Career College-San Bernardino,CA,0.0,737.0,34.066823,-117.28399499999999,True
484,Concorde Career College-North Hollywood,CA,0.0,617.0,34.186407,-118.403627,True
485,Ventura College,CA,0.0028,12036.0,34.277393,-119.230604,True
487,Victor Valley College,CA,0.0014,9611.0,34.472231,-117.26145600000001,True
488,Berkeley City College,CA,0.0043,5072.0,37.869769,-122.26987700000001,True
489,Walden University,MN,0.0103,6910.0,44.98125,-93.265738,True
490,Waynes College of Beauty,CA,0.0,36.0,36.700635,-121.652672,True
491,West Hills College-Coalinga,CA,0.0063,3350.0,36.147890999999994,-120.356747,True
492,West Los Angeles College,CA,0.0233,10507.0,34.004512,-118.386664,True
493,West Valley College,CA,0.0079,6719.0,37.26398,-122.008324,True
494,Carrington College-Sacramento,CA,0.0,1214.0,38.556151,-121.37133100000001,True
496,Westmont College,CA,0.0182,1266.0,34.450151,-119.662517,True
497,Whittier College,CA,0.0268,1719.0,33.978773,-118.032299,True
498,Woodbury University,CA,0.1484,1051.0,34.208011,-118.34114699999999,True
501,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,CA,0.0065,155.0,34.085465,-118.34661299999999,True
502,Yuba College,CA,0.0267,4901.0,39.126536,-121.53963999999999,True
503,The Salon Professional Academy-Grand Junction,CO,0.0,73.0,39.078114,-108.56521000000001,True
504,Adams State University,CO,0.0058,1881.0,37.473636,-105.87964199999999,True
505,Aims Community College,CO,0.0005,3834.0,40.409559,-104.76341500000001,True
506,Arapahoe Community College,CO,0.0122,6906.0,39.607504999999996,-105.018631,True
507,Bel-Rea Institute of Animal Technology,CO,0.0,275.0,39.686194,-104.87620700000001,True
508,University of Colorado Denver/Anschutz Medical Campus,CO,0.0774,11892.0,39.745149,-104.837722,True
509,University of Colorado Colorado Springs,CO,0.0084,10475.0,38.892734999999995,-104.800296,True
510,Spartan College of Aeronautics and Technology,CO,0.0,339.0,39.914821999999994,-105.119096,True
511,University of Colorado Boulder,CO,0.0649,29753.0,40.008781,-105.270823,True
512,Colorado Christian University,CO,0.0,4936.0,39.713879999999996,-105.09456000000002,True
513,Colorado College,CO,0.0877,2098.0,38.848859999999995,-104.82269699999999,True
514,Concorde Career College-Aurora,CO,0.0013,778.0,39.718699,-104.86708899999999,True
515,Colorado Mountain College,CO,0.0003,3250.0,39.54636,-107.324441,True
516,Colorado Northwestern Community College,CO,0.0258,619.0,40.081112,-108.790048,True
517,Colorado School of Mines,CO,0.0542,4906.0,39.751443,-105.22336399999999,True
518,Colorado School of Trades,CO,0.0,135.0,39.74181,-105.104174,True
519,Colorado State University-Fort Collins,CO,0.037000000000000005,24210.0,40.574805,-105.08073200000001,True
520,Colorado Technical University-Colorado Springs,CO,0.008,22243.0,38.894265000000004,-104.833928,True
521,Community College of Aurora,CO,0.0481,4347.0,39.71788,-104.802673,True
522,CollegeAmerica-Denver,CO,0.0,123.0,39.691571,-104.94116799999999,True
523,Technical College of the Rockies,CO,0.0,182.0,38.702524,-108.031072,True
524,Community College of Denver,CO,0.0675,6738.0,39.741413,-105.001044,True
525,Lincoln College of Technology-Denver,CO,0.0,1303.0,39.776509999999995,-104.856171,True
527,University of Denver,CO,0.0739,5791.0,39.678005,-104.96325900000001,True
528,Emily Griffith Technical College,CO,0.0207,5066.0,39.74575,-104.98575100000001,True
529,Fort Lewis College,CO,0.0055,3118.0,37.275939,-107.86742199999999,True
530,Front Range Community College,CO,0.0233,13461.0,39.901452,-105.038068,True
532,International Salon and Spa Academy,CO,0.0,276.0,38.913621,-104.786252,True
533,Lamar Community College,CO,0.0366,464.0,38.068886,-102.61614399999999,True
534,Colorado Mesa University,CO,0.0128,8384.0,39.080643,-108.553275,True
535,Metropolitan State University of Denver,CO,0.0063,18809.0,39.744202,-105.00504,True
536,Morgan Community College,CO,0.0155,645.0,40.258792,-103.771822,True
537,Naropa University,CO,0.022000000000000002,409.0,40.014235,-105.26698700000001,True
538,Nazarene Bible College,CO,0.0018,555.0,38.944824,-104.803251,True
539,Northeastern Junior College,CO,0.0444,1103.0,40.637215000000005,-103.19732900000001,True
540,University of Northern Colorado,CO,0.0112,8903.0,40.410855,-104.692777,True
541,Otero Junior College,CO,0.0335,806.0,37.969984000000004,-103.544874,True
542,Altierus Career College-Thornton,CO,0.0,7.0,39.86156,-104.985441,True
543,Pikes Peak Community College,CO,0.0112,10562.0,38.764287,-104.787261,True
544,Pueblo Community College,CO,0.0037,3757.0,38.262124,-104.636258,True
545,Red Rocks Community College,CO,0.0152,5920.0,39.720277,-105.150094,True
546,Regis University,CO,0.0599,3926.0,39.788175,-105.03075600000001,True
547,Rocky Mountain College of Art and Design,CO,0.0057,1051.0,39.743320000000004,-105.069911,True
548,Montessori Education Center of the Rockies,CO,0.0,17.0,40.019673,-105.241331,True
549,Colorado State University-Pueblo,CO,0.0231,3630.0,38.30859,-104.579033,True
550,Pickens Technical College,CO,0.0283,1202.0,39.723704999999995,-104.789683,True
551,Intellitec College-Colorado Springs,CO,0.0,598.0,38.832183,-104.78721,True
552,Intellitec College-Grand Junction,CO,0.0,841.0,39.116346,-108.53062,True
553,Trinidad State Junior College,CO,0.0343,1021.0,37.172059000000004,-104.513451,True
554,United States Air Force Academy,CO,0.0131,4336.0,39.010957,-104.89135800000001,True
555,Empire Beauty School-Thornton,CO,0.0,101.0,39.915253,-104.94357,True
556,Western Colorado University,CO,0.0052,1940.0,38.549935999999995,-106.919132,True
557,Albertus Magnus College,CT,0.0099,1113.0,41.332519,-72.92384799999999,True
558,Asnuntuck Community College,CT,0.0,1479.0,41.998409,-72.570177,True
559,Bais Binyomin Academy,NY,0.0294,34.0,41.123013,-74.078802,True
560,Branford Hall Career Institute-Branford Campus,CT,0.0,117.0,41.278557,-72.848201,True
561,University of Bridgeport,CT,0.1025,3415.0,41.164741,-73.190166,True
562,Central Connecticut State University,CT,0.0143,9325.0,41.692502000000005,-72.765991,True
563,Charter Oak State College,CT,0.0041,1478.0,41.688246,-72.767972,True
564,Cortiva Institute-Cromwell,CT,0.0,231.0,41.604040999999995,-72.678562,True
565,Connecticut College,CT,0.0734,1798.0,41.379833000000005,-72.107321,True
566,Porter and Chester Institute of Hamden,CT,0.0,260.0,41.346568,-72.93190799999999,True
567,University of Connecticut,CT,0.0926,18830.0,41.809098,-72.249948,True
568,Goodwin College,CT,0.0025,3157.0,41.742977,-72.64031999999999,True
569,Lincoln Technical Institute-East Windsor,CT,0.0,913.0,41.924248,-72.596915,True
570,Eastern Connecticut State University,CT,0.0092,4674.0,41.721672999999996,-72.218753,True
571,Fairfield University,CT,0.0363,4103.0,41.157672999999996,-73.255903,True
572,Paul Mitchell the School-North Haven,CT,0.0052,193.0,41.394495,-72.85745,True
573,Capital Community College,CT,0.0007,2966.0,41.768397,-72.67273399999999,True
575,American Institute-West Hartford,CT,0.0,422.0,41.727016,-72.725762,True
577,University of Hartford,CT,0.0499,4750.0,41.798590999999995,-72.715213,True
578,Holy Apostles College and Seminary,CT,0.292,137.0,41.60682,-72.647853,True
579,Housatonic Community College,CT,0.0026,4651.0,41.175228000000004,-73.19100300000001,True
580,Manchester Community College,CT,0.0,5489.0,41.761625,-72.561939,True
581,Naugatuck Valley Community College,CT,0.0039,5699.0,41.549749,-73.072963,True
582,Middlesex Community College,CT,0.0,2207.0,41.539516,-72.611838,True
583,Mitchell College,CT,0.0017,588.0,41.328013,-72.09523,True
584,Three Rivers Community College,CT,0.0035,3671.0,41.509945,-72.103039,True
585,Lincoln Technical Institute-New Britain,CT,0.0,501.0,41.659236,-72.754498,True
586,New England Tractor Trailer Training School of Connecticut,CT,0.0034,296.0,41.979699,-72.450218,True
587,University of New Haven,CT,0.0432,5041.0,41.291314,-72.961472,True
588,Norwalk Community College,CT,0.0175,4400.0,41.102574,-73.450965,True
589,Northwestern Connecticut Community College,CT,0.0,1002.0,41.920668,-73.058734,True
590,Paier College of Art Inc,CT,0.0282,71.0,41.347714,-72.935048,True
591,Porter and Chester Institute of Stratford,CT,0.0,1982.0,41.169646,-73.149023,True
592,Post University,CT,0.0122,9017.0,41.535548999999996,-73.081497,True
593,Quinebaug Valley Community College,CT,0.0,1236.0,41.826229999999995,-71.889673,True
594,Quinnipiac University,CT,0.019,7371.0,41.418915000000005,-72.89411700000001,True
595,Sacred Heart University,CT,0.0125,5907.0,41.220893,-73.243332,True
596,University of Saint Joseph,CT,0.0162,865.0,41.781040999999995,-72.72965,True
597,Gateway Community College,CT,0.0067,6274.0,41.303785,-72.92768199999999,True
598,Southern Connecticut State University,CT,0.0042,7890.0,41.333225,-72.947897,True
599,Stone Academy-West Haven,CT,0.0,544.0,41.267503000000005,-72.976966,True
600,Trinity College,CT,0.1309,2162.0,41.747451,-72.69088199999999,True
601,Tunxis Community College,CT,0.0047,3440.0,41.705498,-72.87754,True
602,United States Coast Guard Academy,CT,0.0289,1071.0,41.375823,-72.10158299999999,True
603,Wesleyan University,CT,0.1246,2922.0,41.554665,-72.657146,True
604,Western Connecticut State University,CT,0.0002,4872.0,41.400365,-73.444264,True
